0,/Users/jiaheng/Desktop/webshell/samples2detect/nonwebshell1.php,3.0,1.0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1
1,/Users/jiaheng/Desktop/webshell/samples2detect/nonwebshell2.php,1.0,3.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1
2,/Users/jiaheng/Desktop/webshell/samples2detect/webshell1.php,1.0,3.0,2,3,1,3,3,1,1,1,1,3,1,3,1,3,3,1,3,3,3,1,1,1,3,1,1,3,3,3,3,1,3,3,1,3,1,3,1,3,3,1,1,3,3,3,1,1,3,1,3,1,3,1,3,3,3,1,3,3,3,1,3,1,1,3,3,3,1,1,3,3,1,3,1,3,3,3,3,1,3,3,3,1,3,3,3,1,3,3,3,3,1,3,1,1,1,3,3,3,3,3,1,3,3,3,3,3,1,3,3,3,1,3,1,3,3,3,1,3,1,1,3,3,3,3,3,3,3,1,3,3,1,3,3,3,3,3,1,1,1,3,3,3,1,3,1,1,1,3,3,3,3,1,3,3,1,3,3,3,3,1,3,1,3,1,3,3,3,1,1,3,1,1,1,1,3,3,1,3,1,3,1,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,3,3,1
3,/Users/jiaheng/Desktop/webshell/samples2detect/webshell2.php,1.0,3.0,2,3,1,3,3,1,1,1,1,3,1,3,1,3,3,1,3,3,3,1,3,3,3,1,1,3,3,3,3,1,3,3,1,3,1,3,1,3,3,1,1,3,3,3,1,1,3,1,3,3,3,3,3,3,3,1,3,3,3,1,3,1,1,3,3,3,1,1,3,3,1,3,1,3,3,3,3,1,3,3,3,1,3,3,3,3,3,3,3,3,1,3,1,3,1,3,3,3,3,3,1,3,3,3,3,3,1,3,3,3,1,3,1,3,3,3,1,3,1,1,3,3,3,3,3,3,3,1,3,3,1,3,3,3,3,3,1,3,1,3,3,3,1,3,1,1,1,3,3,3,3,1,3,3,3,3,3,3,3,1,3,1,3,1,3,3,3,1,1,3,1,1,3,1,3,3,1,3,1,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1
